Program	Code	Mnemonic	Summary	Severity	HelpLink
C/C++ Compiler	C2828		'operator operator' cannot be globally overridden with binary form	Error	http://msdn.microsoft.com/en-us/library/4zwfs3bh.aspx
C/C++ Compiler	C2829		'operator operator' cannot have a variable parameter list	Error	http://msdn.microsoft.com/en-us/library/e0xcew3f.aspx
C/C++ Compiler	C2830		only placement parameters to 'operator new' can have default values	Error	http://msdn.microsoft.com/en-us/library/2kykke23.aspx
C/C++ Compiler	C2831		'operator operator' cannot have default parameters	Error	http://msdn.microsoft.com/en-us/library/wdy2f5hx.aspx
C/C++ Compiler	C2833		'operator operator' is not a recognized operator or type	Error	http://msdn.microsoft.com/en-us/library/e5ecws00.aspx
C/C++ Compiler	C2834		'operator operator' must be globally qualified	Error	http://msdn.microsoft.com/en-us/library/bsk277xy.aspx
C/C++ Compiler	C2835		user-defined conversion 'type' takes no formal parameters	Error	http://msdn.microsoft.com/en-us/library/edbt8046.aspx
C/C++ Compiler	C2838		'member' : illegal qualified name in member declaration	Error	http://msdn.microsoft.com/en-us/library/z8hwed98.aspx
C/C++ Compiler	C2839		invalid return type 'type' for overloaded 'operator -&gt;'	Error	http://msdn.microsoft.com/en-us/library/d14f5c48.aspx
C/C++ Compiler	C2842		'class' : a managed type may not define its own 'operator new' or 'operator delete'	Error	http://msdn.microsoft.com/en-us/library/0a20axhy.aspx
C/C++ Compiler	C2843		'member' : cannot take the address of a non-static data member or method of a managed type	Error	http://msdn.microsoft.com/en-us/library/9490z27z.aspx
C/C++ Compiler	C2844		'member' : cannot be a member of interface 'interface'	Error	http://msdn.microsoft.com/en-us/library/k7t1x481.aspx
C/C++ Compiler	C2845		'operator' : pointer arithmetic not allowed on this type	Error	http://msdn.microsoft.com/en-us/library/415kazfh.aspx
C/C++ Compiler	C2846		'constructor' : an interface cannot have a constructor	Error	http://msdn.microsoft.com/en-us/library/kb52764k.aspx
C/C++ Compiler	C2847		cannot apply sizeof to managed type 'class'	Error	http://msdn.microsoft.com/en-us/library/64128zax.aspx
C/C++ Compiler	C2849		'destructor' : an interface cannot have a destructor	Error	http://msdn.microsoft.com/en-us/library/4bt10hsa.aspx
C/C++ Compiler	C2850		'construct' : only allowed at file scope; may not be in a nested construct	Error	http://msdn.microsoft.com/en-us/library/12e38hxh.aspx
C/C++ Compiler	C2854		syntax error in #pragma hdrstop	Error	http://msdn.microsoft.com/en-us/library/bat38156.aspx
C/C++ Compiler	C2855		command-line option 'option' inconsistent with precompiled header	Error	http://msdn.microsoft.com/en-us/library/2a83kbsd.aspx
C/C++ Compiler	C2856		#pragma hdrstop cannot be inside an #if block	Error	http://msdn.microsoft.com/en-us/library/sebehw9b.aspx
C/C++ Compiler	C2857		'#include' statement specified with the /Ycfilename command-line option was not found in the source file	Error	http://msdn.microsoft.com/en-us/library/zeh74f9z.aspx
C/C++ Compiler	C2858		command-line option '/Yc (/Fdfilename)' inconsistent with precompiled header, which used '/Fdfilename'	Error	http://msdn.microsoft.com/en-us/library/za9h97f8.aspx
C/C++ Compiler	C2859		filename is not the type file that was used when this precompiled header was created, recreate the precompiled header.	Error	http://msdn.microsoft.com/en-us/library/3bw58yy6.aspx
C/C++ Compiler	C2860		'void' cannot be an argument type, except for '(void)'	Error	http://msdn.microsoft.com/en-us/library/9c20d755.aspx
C/C++ Compiler	C2861		'function name' : an interface member function cannot be defined	Error	http://msdn.microsoft.com/en-us/library/exffewss.aspx
C/C++ Compiler	C2862		'interface' : an interface can only have public members	Error	http://msdn.microsoft.com/en-us/library/eyb5zb50.aspx
C/C++ Compiler	C2863		'interface' : an interface cannot have friends	Error	http://msdn.microsoft.com/en-us/library/cfc82070.aspx
C/C++ Compiler	C2864		'variable' : a static data member with an in-class initializer must have non-volatile const integral type	Error	http://msdn.microsoft.com/en-us/library/acxkb76w.aspx
C/C++ Compiler	C2865		'function' : illegal comparison for handle_or_pointer	Error	http://msdn.microsoft.com/en-us/library/3sykkk0z.aspx
C/C++ Compiler	C2866		'variable' : a const static data member of a managed type must be initialized at the point of declaration	Error	http://msdn.microsoft.com/en-us/library/c15yzbs7.aspx
C/C++ Compiler	C2867		'identifier' : is not a namespace	Error	http://msdn.microsoft.com/en-us/library/7tszxhxf.aspx
C/C++ Compiler	C2868		'identifier' : illegal syntax for using-declaration; expected qualified-name	Error	http://msdn.microsoft.com/en-us/library/bz00k13w.aspx
C/C++ Compiler	C2869		'name' : has already been defined to be a namespace	Error	http://msdn.microsoft.com/en-us/library/zy34be29.aspx
C/C++ Compiler	C2870		'name' : a namespace definition must appear either at file scope or immediately within another namespace definition	Error	http://msdn.microsoft.com/en-us/library/h0btfa65.aspx
C/C++ Compiler	C2871		'name' : a namespace with this name does not exist	Error	http://msdn.microsoft.com/en-us/library/1s0wz6d0.aspx
C/C++ Compiler	C2872		'symbol' : ambiguous symbol	Error	http://msdn.microsoft.com/en-us/library/t57wswcs.aspx
C/C++ Compiler	C2873		'symbol' : symbol cannot be used in a using-declaration	Error	http://msdn.microsoft.com/en-us/library/sd8050b6.aspx
C/C++ Compiler	C2874		using-declaration causes a multiple declaration of 'symbol'	Error	http://msdn.microsoft.com/en-us/library/fe499f52.aspx
C/C++ Compiler	C2875		using-declaration causes a multiple declaration of 'class::identifier'	Error	http://msdn.microsoft.com/en-us/library/99y43hac.aspx
C/C++ Compiler	C2876		'class::symbol' : not all overloads are accessible	Error	http://msdn.microsoft.com/en-us/library/49hy2ka1.aspx
C/C++ Compiler	C2877		'symbol' is not accessible from 'class'	Error	http://msdn.microsoft.com/en-us/library/757c82w2.aspx
C/C++ Compiler	C2878		'name' : a namespace or class of this name does not exist	Error	http://msdn.microsoft.com/en-us/library/he0z941z.aspx
C/C++ Compiler	C2879		'symbol' : only an existing namespace can be given an alternative name by a namespace alias definition	Error	http://msdn.microsoft.com/en-us/library/ys1wb4a9.aspx
C/C++ Compiler	C2881		'namespace1' : is already used as an alias for 'namespace2'	Error	http://msdn.microsoft.com/en-us/library/wkdfh751.aspx
C/C++ Compiler	C2882		'name' : illegal use of namespace identifier in expression	Error	http://msdn.microsoft.com/en-us/library/96c84dtx.aspx
C/C++ Compiler	C2883		'name' : function declaration conflicts with 'identifier' introduced by using-declaration	Error	http://msdn.microsoft.com/en-us/library/5c4976e9.aspx
C/C++ Compiler	C2884		'name' : introduced by using-declaration conflicts with local function 'function'	Error	http://msdn.microsoft.com/en-us/library/57yw9a03.aspx
C/C++ Compiler	C2885		'class::identifier' : not a valid using-declaration at non-class scope	Error	http://msdn.microsoft.com/en-us/library/0swkcwwk.aspx
C/C++ Compiler	C2886		'class::identifier' : symbol cannot be used in a member using-declaration	Error	http://msdn.microsoft.com/en-us/library/6f133eff.aspx
C/C++ Compiler	C2888		'identifier' : symbol cannot be defined within namespace 'namespace'	Error	http://msdn.microsoft.com/en-us/library/27zksbks.aspx
C/C++ Compiler	C2890		'class' : a ref class can only have one non-interface base class	Error	http://msdn.microsoft.com/en-us/library/6zhb34k9.aspx
C/C++ Compiler	C2891		'parameter' : cannot take the address of a template parameter	Error	http://msdn.microsoft.com/en-us/library/ms173584.aspx
C/C++ Compiler	C2892		local class shall not have member templates	Error	http://msdn.microsoft.com/en-us/library/sb7s66h1.aspx
C/C++ Compiler	C2893		Failed to specialize function template 'template name'	Error	http://msdn.microsoft.com/en-us/library/s8kw2xcc.aspx
C/C++ Compiler	C2894		templates cannot be declared to have 'C' linkage	Error	http://msdn.microsoft.com/en-us/library/95bhc9c2.aspx
C/C++ Compiler	C2896		'function1' : cannot use function template 'function2' as argument	Error	http://msdn.microsoft.com/en-us/library/wykfwk36.aspx
C/C++ Compiler	C2897		a destructor/finalizer cannot be a function template	Error	http://msdn.microsoft.com/en-us/library/1xxwy951.aspx
C/C++ Compiler	C2898		'declaration' : member function templates cannot be virtual	Error	http://msdn.microsoft.com/en-us/library/13hc48f7.aspx
C/C++ Compiler	C2899		typename cannot be used outside a template declaration	Error	http://msdn.microsoft.com/en-us/library/5yz2448b.aspx
C/C++ Compiler	C2906		'specialization' : explicit specialization requires 'template &lt;&gt;'	Error	http://msdn.microsoft.com/en-us/library/csxsafs9.aspx
C/C++ Compiler	C2908		explicit specialization; 'template' has already been instantiated	Error	http://msdn.microsoft.com/en-us/library/0w9xyawz.aspx
C/C++ Compiler	C2910		'function' : cannot be explicitly specialized	Error	http://msdn.microsoft.com/en-us/library/cx7k7hcf.aspx
C/C++ Compiler	C2912		explicit specialization; 'declaration' is not a specialization of a function template	Error	http://msdn.microsoft.com/en-us/library/k568kf16.aspx
C/C++ Compiler	C2913		explicit specialization; 'declaration' is not a specialization of a class template	Error	http://msdn.microsoft.com/en-us/library/ks2wfx56.aspx
C/C++ Compiler	C2914		'identifier' : cannot deduce type argument as function argument is ambiguous	Error	http://msdn.microsoft.com/en-us/library/b1ekdkxs.aspx
C/C++ Compiler	C2918		'name' : illegal use of local type in type instantiation	Error	http://msdn.microsoft.com/en-us/library/bh44f2cb.aspx
C/C++ Compiler	C2947		expecting '&gt;' to terminate construct, found 'syntax'	Error	http://msdn.microsoft.com/en-us/library/twk62hfs.aspx
C/C++ Compiler	C2948		explicit instantiation; storage class specifier 'specifier' not permitted on specialization	Error	http://msdn.microsoft.com/en-us/library/76kbwb2d.aspx
C/C++ Compiler	C2951		type declarations are only permitted at global, namespace, or class scope	Error	http://msdn.microsoft.com/en-us/library/29kz25ed.aspx
C/C++ Compiler	C2955		'identifier' : use of class type requires type argument list	Error	http://msdn.microsoft.com/en-us/library/b9h89b20.aspx
C/C++ Compiler	C2958		the left delimiter found at 'location' was not matched correctly	Error	http://msdn.microsoft.com/en-us/library/shzzbftw.aspx
C/C++ Compiler	C2959		a generic class or function may not be a member of a template	Error	http://msdn.microsoft.com/en-us/library/ms173586.aspx
C/C++ Compiler	C2970		'class' : template parameter 'param' : 'arg' : an expression involving objects with internal linkage cannot be used as a non-type argument	Error	http://msdn.microsoft.com/en-us/library/fhfd9502.aspx
C/C++ Compiler	C2971		'class' : template parameter 'param' : 'arg' : a local variable cannot be used as a non-type argument	Error	http://msdn.microsoft.com/en-us/library/3k891x61.aspx
C/C++ Compiler	C2974		invalid type argument 'number', type expected	Error	http://msdn.microsoft.com/en-us/library/ec4be62w.aspx
C/C++ Compiler	C2975		'arg' : invalid template argument for 'type', expected compile-time constant expression	Error	http://msdn.microsoft.com/en-us/library/kyf0z2ka.aspx
C/C++ Compiler	C2976		'identifier' : too few type arguments	Error	http://msdn.microsoft.com/en-us/library/1t1kaz6a.aspx
C/C++ Compiler	C2988		unrecognizable template declaration/definition	Error	http://msdn.microsoft.com/en-us/library/f69a8fb8.aspx
C/C++ Compiler	C2989		'class'&nbsp;: class type has already been declared as a non-class type	Error	http://msdn.microsoft.com/en-us/library/b25sbd9x.aspx
C/C++ Compiler	C2990		'class' : non-class type as already been declared as a class type	Error	http://msdn.microsoft.com/en-us/library/zfcw8kk9.aspx
C/C++ Compiler	C2993		'identifier' : illegal type for non-type template parameter 'parameter'	Error	http://msdn.microsoft.com/en-us/library/5w0xdk8f.aspx
C/C++ Compiler	C3019		increment in OpenMP 'for' statement has improper form	Error	http://msdn.microsoft.com/en-us/library/0azbwwf4.aspx
C/C++ Compiler	C3020		'var' : index variable of OpenMP 'for' loop cannot be modified in loop body	Error	http://msdn.microsoft.com/en-us/library/xkx7yay4.aspx
C/C++ Compiler	C3028		'member' : only a variable or static data member can be used in a data-sharing clause	Error	http://msdn.microsoft.com/en-us/library/y9kdbb79.aspx
C/C++ Compiler	C3062		'enum': enumerator requires value since the underlying type is 'type'	Error	http://msdn.microsoft.com/en-us/library/0ztt672w.aspx
C/C++ Compiler	C3063		operator 'operator': all operands must have the same enumeration type	Error	http://msdn.microsoft.com/en-us/library/saf135bs.aspx
C/C++ Compiler	C3066		there are multiple ways that an object of this type can be called with these arguments	Error	http://msdn.microsoft.com/en-us/library/hhh20dzf.aspx
C/C++ Compiler	C3068		'function' : a 'naked' function cannot contain objects that would require unwinding if a C++ exception occurred	Error	http://msdn.microsoft.com/en-us/library/30ww1ay8.aspx
C/C++ Compiler	C3071		operator 'operator' can only be applied to an instance of a ref class or a value-type	Error	http://msdn.microsoft.com/en-us/library/ms173590.aspx
C/C++ Compiler	C3072		operator 'operator' cannot be applied to an instance of a ref class	Error	http://msdn.microsoft.com/en-us/library/ms173591.aspx
C/C++ Compiler	C3073		'type' : ref class does not have a user-defined copy constructor	Error	http://msdn.microsoft.com/en-us/library/ms173592.aspx
C/C++ Compiler	C3076		'instance' : you cannot embed an instance of a reference type, 'type', in a native type	Error	http://msdn.microsoft.com/en-us/library/ms173594.aspx
C/C++ Compiler	C3083		'function': the symbol to the left of a '::' must be a type	Error	http://msdn.microsoft.com/en-us/library/ms173598.aspx
C/C++ Compiler	C3100		'target' : unknown attribute qualifier	Error	http://msdn.microsoft.com/en-us/library/ms173607.aspx
C/C++ Compiler	C3101		illegal expression for named attribute argument 'field'	Error	http://msdn.microsoft.com/en-us/library/ms235438.aspx
C/C++ Compiler	C3103		'argument': repeated named argument	Error	http://msdn.microsoft.com/en-us/library/ms173608.aspx
C/C++ Compiler	C3104		illegal attribute argument	Error	http://msdn.microsoft.com/en-us/library/dxy0f0bd.aspx
C/C++ Compiler	C3106		'attribute': unnamed arguments must precede named arguments	Error	http://msdn.microsoft.com/en-us/library/ms173609.aspx
C/C++ Compiler	C3110		'function_name' : you cannot overload a COM interface method	Error	http://msdn.microsoft.com/en-us/library/6x1143ye.aspx
C/C++ Compiler	C3113		an 'structure' cannot be a template/generic	Error	http://msdn.microsoft.com/en-us/library/0a7ce8w7.aspx
C/C++ Compiler	C3114		'argument': not a valid named attribute argument	Error	http://msdn.microsoft.com/en-us/library/ms173610.aspx
